province,district_clean,sector,district_sector,disease,casetype,age_category_new,gender,periodname,year,month,Total
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,May 2023,2023,May,23.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,May 2024,2024,May,23.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,May 2025,2025,May,70.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,November 2020,2020,November,354.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,November 2021,2021,November,126.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,November 2022,2022,November,55.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,November 2023,2023,November,76.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,November 2024,2024,November,133.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,October 2020,2020,October,760.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,October 2021,2021,October,66.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,October 2022,2022,October,40.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,October 2023,2023,October,58.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,October 2024,2024,October,94.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,September 2020,2020,September,1539.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,September 2021,2021,September,108.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,September 2022,2022,September,42.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,September 2023,2023,September,35.0
West,Rusizi,Gikundamvura,Rusizi_Gikundamvura,Malaria community,,,,September 2024,2024,September,121.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,April 2020,2020,April,681.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,April 2021,2021,April,688.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,April 2022,2022,April,39.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,April 2023,2023,April,15.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,April 2024,2024,April,4.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,April 2025,2025,April,31.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,August 2020,2020,August,1042.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,August 2021,2021,August,66.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,August 2022,2022,August,15.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,August 2023,2023,August,2.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,August 2024,2024,August,10.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,December 2020,2020,December,714.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,December 2021,2021,December,57.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,December 2022,2022,December,27.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,December 2023,2023,December,12.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,December 2024,2024,December,17.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,February 2020,2020,February,1655.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,February 2021,2021,February,675.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,February 2022,2022,February,82.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,February 2023,2023,February,11.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,February 2024,2024,February,2.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,February 2025,2025,February,21.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,January 2020,2020,January,1568.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,January 2021,2021,January,894.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,January 2022,2022,January,47.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,January 2023,2023,January,35.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,January 2024,2024,January,11.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,January 2025,2025,January,20.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,July 2020,2020,July,1141.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,July 2021,2021,July,72.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,July 2022,2022,July,25.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,July 2023,2023,July,7.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,July 2024,2024,July,6.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,June 2020,2020,June,1073.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,June 2021,2021,June,64.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,June 2022,2022,June,44.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,June 2023,2023,June,7.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,June 2024,2024,June,13.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,June 2025,2025,June,18.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,March 2020,2020,March,814.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,March 2021,2021,March,901.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,March 2022,2022,March,50.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,March 2023,2023,March,16.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,March 2024,2024,March,5.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,March 2025,2025,March,20.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,May 2020,2020,May,671.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,May 2021,2021,May,117.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,May 2022,2022,May,35.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,May 2023,2023,May,9.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,May 2024,2024,May,4.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,May 2025,2025,May,16.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,November 2020,2020,November,527.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,November 2021,2021,November,47.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,November 2022,2022,November,18.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,November 2023,2023,November,10.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,November 2024,2024,November,22.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,October 2020,2020,October,549.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,October 2021,2021,October,35.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,October 2022,2022,October,7.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,October 2023,2023,October,6.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,October 2024,2024,October,18.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,September 2020,2020,September,895.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,September 2021,2021,September,58.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,September 2022,2022,September,10.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,September 2023,2023,September,2.0
West,Rusizi,Gitambi,Rusizi_Gitambi,Malaria community,,,,September 2024,2024,September,12.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,April 2020,2020,April,477.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,April 2021,2021,April,411.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,April 2022,2022,April,359.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,April 2023,2023,April,21.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,April 2024,2024,April,9.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,April 2025,2025,April,14.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,August 2020,2020,August,387.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,August 2021,2021,August,377.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,August 2022,2022,August,52.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,August 2023,2023,August,4.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,August 2024,2024,August,16.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,December 2020,2020,December,431.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,December 2021,2021,December,255.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,December 2022,2022,December,49.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,December 2023,2023,December,3.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,December 2024,2024,December,25.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,February 2020,2020,February,790.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,February 2021,2021,February,502.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,February 2022,2022,February,219.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,February 2023,2023,February,35.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,February 2024,2024,February,15.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,February 2025,2025,February,31.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,January 2020,2020,January,887.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,January 2021,2021,January,372.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,January 2022,2022,January,355.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,January 2023,2023,January,103.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,January 2024,2024,January,18.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,January 2025,2025,January,40.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,July 2020,2020,July,403.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,July 2021,2021,July,466.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,July 2022,2022,July,266.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,July 2023,2023,July,7.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,July 2024,2024,July,10.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,June 2020,2020,June,443.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,June 2021,2021,June,296.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,June 2022,2022,June,197.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,June 2023,2023,June,8.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,June 2024,2024,June,10.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,June 2025,2025,June,14.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,March 2020,2020,March,553.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,March 2021,2021,March,463.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,March 2022,2022,March,402.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,March 2023,2023,March,35.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,March 2024,2024,March,16.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,March 2025,2025,March,9.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,May 2020,2020,May,579.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,May 2021,2021,May,324.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,May 2022,2022,May,291.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,May 2023,2023,May,8.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,May 2024,2024,May,15.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,May 2025,2025,May,26.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,November 2020,2020,November,292.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,November 2021,2021,November,188.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,November 2022,2022,November,38.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,November 2023,2023,November,0.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,November 2024,2024,November,24.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,October 2020,2020,October,416.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,October 2021,2021,October,161.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,October 2022,2022,October,57.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,October 2023,2023,October,3.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,October 2024,2024,October,5.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,September 2020,2020,September,516.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,September 2021,2021,September,167.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,September 2022,2022,September,39.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,September 2023,2023,September,1.0
West,Rusizi,Kamembe,Rusizi_Kamembe,Malaria community,,,,September 2024,2024,September,14.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,April 2020,2020,April,1792.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,April 2021,2021,April,797.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,April 2022,2022,April,233.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,April 2023,2023,April,21.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,April 2024,2024,April,139.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,April 2025,2025,April,116.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,August 2020,2020,August,1502.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,August 2021,2021,August,160.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,August 2022,2022,August,190.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,August 2023,2023,August,20.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,August 2024,2024,August,73.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,December 2020,2020,December,1595.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,December 2021,2021,December,250.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,December 2022,2022,December,154.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,December 2023,2023,December,90.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,December 2024,2024,December,113.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,February 2020,2020,February,4600.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,February 2021,2021,February,1371.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,February 2022,2022,February,137.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,February 2023,2023,February,91.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,February 2024,2024,February,123.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,February 2025,2025,February,113.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,January 2020,2020,January,4415.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,January 2021,2021,January,1888.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,January 2022,2022,January,173.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,January 2023,2023,January,243.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,January 2024,2024,January,381.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,January 2025,2025,January,108.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,July 2020,2020,July,2261.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,July 2021,2021,July,245.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,July 2022,2022,July,155.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,July 2023,2023,July,54.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,July 2024,2024,July,118.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,June 2020,2020,June,3669.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,June 2021,2021,June,354.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,June 2022,2022,June,187.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,June 2023,2023,June,23.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,June 2024,2024,June,94.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,June 2025,2025,June,82.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,March 2020,2020,March,2906.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,March 2021,2021,March,885.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,March 2022,2022,March,131.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,March 2023,2023,March,64.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,March 2024,2024,March,70.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,March 2025,2025,March,138.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,May 2020,2020,May,2451.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,May 2021,2021,May,373.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,May 2022,2022,May,173.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,May 2023,2023,May,30.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,May 2024,2024,May,107.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,May 2025,2025,May,87.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,November 2020,2020,November,431.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,November 2021,2021,November,114.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,November 2022,2022,November,201.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,November 2023,2023,November,77.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,November 2024,2024,November,123.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,October 2020,2020,October,934.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,October 2021,2021,October,138.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,October 2022,2022,October,169.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,October 2023,2023,October,115.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,October 2024,2024,October,93.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,September 2020,2020,September,2260.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,September 2021,2021,September,170.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,September 2022,2022,September,116.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,September 2023,2023,September,22.0
West,Rusizi,Muganza (Rusizi District),Rusizi_Muganza,Malaria community,,,,September 2024,2024,September,92.0
West,Rusizi,Mururu,Rusizi_Mururu,Malaria community,,,,April 2020,2020,April,236.0
West,Rusizi,Mururu,Rusizi_Mururu,Malaria community,,,,April 2021,2021,April,327.0
West,Rusizi,Mururu,Rusizi_Mururu,Malaria community,,,,April 2022,2022,April,132.0
